src,prod,name
O=C1C=CC(c2cc3sc(sc3cc12)=S)=O.C1C=CCCC=1.Cc1ccccc1,O=C1c2cc3sc(sc3cc2C(C2C3C=CC(CC3)C12)=O)=S,Diels-Alder cycloaddition
Cc1ccco1.O=C1C=CC(C1)=O.CO,CC12C=CC(O2)C2C(CC(C21)=O)=O,Diels-Alder cycloaddition
CCc1sc(cc1C1C(C=CC1=O)=O)-c1ccc(cc1)Cl.c1ccoc1.I[Mg]I,CCc1sc(cc1C1C(C2C(C1=O)C1C=CC2O1)=O)-c1ccc(cc1)Cl,Diels-Alder cycloaddition
C=CC(C)=O.C=C(C)C=C(C)C.O.ClCCl.Cl[Al](Cl)Cl.C1CCOC1,CC1=CC(C(CC1)C(C)=O)(C)C,Diels-Alder cycloaddition
CC[C@@H]1C(N(c2cnc(nc2N1C1CCCC1)C#Cc1ccccc1)C)=O.c1nncnn1.[O-][N+](=O)c1ccccc1,CC[C@@H]1C(N(c2cnc(nc2N1C1CCCC1)-c1cnncc1-c1ccccc1)C)=O,Aza-Diels-Alder reaction
O=C1C=CC(N1c1ccccc1)=O.c1ccoc1,O=C1[C@@H]2[C@H](C(N1c1ccccc1)=O)[C@@H]1C=C[C@H]2O1,Diels-Alder cycloaddition
C[Si](C)(C)OC1=CCCCC1.Clc1nnc(nn1)Cl.Cc1ccccc1,Clc1nnc(c2CCCCc12)Cl,Aza-Diels-Alder reaction
C=CC(=C)O[Si](C)(C)C.CCOC(=O)C=C1CC1.Cc1ccccc1,C[Si](C)(C)OC1=CCC(C2(CC2)C1)C(=O)OCC,Diels-Alder cycloaddition
C=C[C@@H](c1onc(c1C(O)c1occc1OC)OCc1ccccc1)N(C)C.CCN(CC)CC.Cc1ccccc1,CN(C)[C@@H]1c2onc(c2C([C@]23O[C@@H](C=C3OC)C[C@@H]12)O)OCc1ccccc1,Diels-Alder cycloaddition
C=C1CCc2ccccc2C1=O.C/C=C/OCC.CC(Cl)Cl,CC1CC2CCc3ccccc3C=2OC1OCC,Oxa-Diels-Alder reaction
C=C1CCc2ccccc2C1=O.CC=COCC.CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(Cl)Cl.[Yb],CC1CC2CCc3ccccc3C=2OC1OCC,Oxa-Diels-Alder reaction
C=C(/C=C/CC)CC.O=C(/C=C\C(=O)O)Nc1cccc(c1)NC(=O)/C=C\C(=O)O,CCC1C=C(CC(C1C(=O)Nc1cccc(c1)NC(=O)/C=C\C(=O)O)C(=O)O)CC,Diels-Alder cycloaddition
O=C1C=CC(N1)=O.c1ccoc1,O=C1NC(C2[C@@H]1[C@@H]1C=C[C@H]2O1)=O,Diels-Alder cycloaddition
C[C@H](/C=C\C(=O)N(c1ccccc1)c1ccccc1)OC(=O)/C=C/C1=CCCC(C1)[N+]([O-])=O,C[C@H]1OC([C@@H]2C=C3C[C@@H](CC[C@H]3[C@@H]([C@@H]21)C(=O)N(c1ccccc1)c1ccccc1)[N+]([O-])=O)=O,Diels-Alder cycloaddition
C[C@H](/C=C\C(=O)OCc1ccccc1)OC(=O)/C=C/C1=CCCC(C1)[N+]([O-])=O.C1CN=C2CCCCCN2C1,C[C@H]1OC([C@@H]2C=C3C[C@@H](CC[C@H]3[C@@H]([C@@H]21)C(=O)OCc1ccccc1)[N+]([O-])=O)=O,Diels-Alder cycloaddition
C=CC=C.C=C1Cc2ccc(cc2C1=O)Br.CCOCC.FB(F)F.ClCCl,O=C1c2cc(ccc2C[C@]11CC=CCC1)Br,Diels-Alder cycloaddition
C=CC=O.C1C=CCC=1.O=CC1CC=CCC1,O=CC1CC2C=CC1C2,Diels-Alder cycloaddition
CC1(OC2C=CC=CC2O1)C.N#CC#CC#N,CC1(O[C@H]2[C@@H]3C=C[C@@H](C(=C3C#N)C#N)[C@@H]2O1)C,Triple bond Diels-Alder
CCOC(=O)/C=C/C(=O)OCC.CC1(OC2C=CC=CC2O1)C,CCOC(=O)C1C2C=CC(C3OC(OC32)(C)C)C1C(=O)OCC,Diels-Alder cycloaddition
O=C1C=CC(O1)=O.C1C=CCC=1,O=C1OC(C2C3C=CC(C3)C12)=O,Diels-Alder cycloaddition
COC(=O)C#CC(=O)OC.C=C(C)C(=C)C.c1ccccc1,COC(=O)C1CC(=C(CC=1C(=O)OC)C)C,Triple bond Diels-Alder
Cc1cc(cc(c1C1C(C=CC1=O)=O)C)OCc1ccccc1.c1ccoc1.CO.I[Mg]I,Cc1cc(cc(c1C1C(C2C(C1=O)C1C=CC2O1)=O)C)OCc1ccccc1,Diels-Alder cycloaddition
CC1=CC=C(CC1)C(C)C.CC1=CC=C(CC1)C(C)C,CC12C=CC(CC2)(C2C=C(CCC21C)C(C)C)C(C)C,Diels-Alder cycloaddition
C=C/C=C/CCOS(C)(=O)=O.O=C1C=CC(N1c1ccccc1)=O.C=C/C=C/CCCS([O-])(=O)=O.Cc1ccccc1,CS(=O)(=O)OCC[C@@H]1C=CCC2C(N(C([C@H]12)=O)c1ccccc1)=O,Diels-Alder cycloaddition
C=CC(=C)C.C/C=C/C(=O)N1C(OC[C@@H]1Cc1ccccc1)=O.CC[Al](Cl)CC.ClCCl,C[C@H]1CC(=CC[C@@H]1C(=O)N1C(OC[C@@H]1Cc1ccccc1)=O)C,Diels-Alder cycloaddition
C=CC(=C)C.C/C=C/C(=O)N1C(OC[C@@H]1Cc1ccccc1)=O.CC[Al](Cl)CC.ClCCl,C[C@H]1CC(=CC[C@@H]1C(=O)N1C(OC[C@@H]1Cc1ccccc1)=O)C,Diels-Alder cycloaddition
Cc1cc(c(c(c1)C)C1C(C=CC1=O)=O)C.c1ccoc1.I[Mg]I,Cc1cc(c(c(c1)C)C1C(C2C(C1=O)C1C=CC2O1)=O)C,Diels-Alder cycloaddition
CCc1ccc(cc1C1C(C=CC1=O)=O)Br.Cc1ccc(o1)C.ClCCl.I[Mg]I,CCc1ccc(cc1C1C(C2C(C1=O)C1(C=CC2(O1)C)C)=O)Br,Diels-Alder cycloaddition
CCc1ccc(cc1C1C(C=CC1=O)=O)Br.c1ccoc1.CO.ClCCl.I[Mg]I,CCc1ccc(cc1C1C(C2C(C1=O)C1C=CC2O1)=O)Br,Diels-Alder cycloaddition
Cc1cc(c(c(c1)C)C1C(C=CC1=O)=O)C.Brc1ccoc1.ClCCl.I[Mg]I,Cc1cc(c(c(c1)C)C1C(C2C(C1=O)C1C=C(C2O1)Br)=O)C,Diels-Alder cycloaddition
Cc1cc(c(c(c1)C)C1C(C=CC1=O)=O)C.OCc1ccco1.I[Mg]I,Cc1cc(c(c(c1)C)C1C(C2C3C=CC(O3)(C2C1=O)CO)=O)C,Diels-Alder cycloaddition
C=CC(=C)C.C=CC(=O)O[C@H]1CC(N(C1=O)C)=O,CN1C(C[C@@H](C1=O)OC(=O)[C@@H]1CCC(=CC1)C)=O,Diels-Alder cycloaddition
C=CC(=C)O[Si](C)(C)C.CCOC(=O)C=C1CC1.Cc1ccccc1,C[Si](C)(C)OC1=CCC(C2(CC2)C1)C(=O)OCC,Diels-Alder cycloaddition
C=COCC.C=CC=O,CCOC1CCC=CO1,Oxa-Diels-Alder reaction
CC1=CC=C(CC1)C(C)C.CC1=CC=C(CC1)C(C)C,CC12C=CC(CC2)(C2C=C(CCC21C)C(C)C)C(C)C,Diels-Alder cycloaddition
O=C1C=CC(O1)=O.C1C=CCC=1,O=C1OC([C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]12)=O,Diels-Alder cycloaddition
C=CC=C.O=C1C=CC(O1)=O,O=C1OC(C2CC=CCC12)=O,Diels-Alder cycloaddition
C=C(C)C(=C)C.C=CC(=O)O,CC1CCC(CC=1C)C(=O)O,Diels-Alder cycloaddition
C=C(C)C(=C)C.C=CC(=O)O.O.OB(O)c1ccccc1Br.ClCCl,CC1CCC(CC=1C)C(=O)O,Diels-Alder cycloaddition
COC(=O)/C=C/[N+]([O-])=O.C1C=CCC=1,COC(=O)[C@H]1C2C=CC(C2)[C@@H]1[N+]([O-])=O,Diels-Alder cycloaddition
C=CC=O.C=CC1=COCCC1.O.ClCCl,O=C[C@@H]1CCC=C2CCCO[C@@H]21,Diels-Alder cycloaddition
C=CC(=O)OCC(F)(F)F.C=CC(=C)C.Cc1ccccc1B1OC([C@@H]2CCCN12)(c1ccccc1)c1ccccc1,CC1=CC[C@@H](CC1)C(=O)OCC(F)(F)F,Diels-Alder cycloaddition
COC(=O)C#CBr.CC(C)(C)OC(=O)n1cccc1,COC(=O)C1=C(C2C=CC1N2C(=O)OC(C)(C)C)Br,Triple bond Diels-Alder
C=CS(=O)(=O)O[C@@H](C)CC1=CC=CCC1,C[C@H]1C[C@]23C=C[C@@H](CC3)CC2S(O1)(=O)=O,Diels-Alder cycloaddition
C=CC=O.C1C=CCC=1.O=CC1CC=CCC1,O=CC1CC2C=CC1C2,Diels-Alder cycloaddition
C#CCCCCO.C=C(C)C(=C)C,CC1CC(=CCC=1C)CCCCO,Triple bond Diels-Alder
C#CCCCCO.C=C(C)C(=C)C.c1ccc(cc1)P(CCP(c1ccccc1)c1ccccc1)c1ccccc1.C1CCOC1.I[Zn]I.[Br-].[Br-].[Co+2].[Zn],CC1CC=C(CC=1C)CCCCO,Triple bond Diels-Alder
O=C1C=CC(N1c1ccccc1)=O.OCc1ccco1,O=C1C2C(C(N1c1ccccc1)=O)C1C=CC2(O1)CO,Diels-Alder cycloaddition
CC(C)(C)OC(=O)n1cccc1.COC(=O)C#CC(=O)OC.Cl[Al](Cl)Cl.ClCCl.CO,COC(=O)C1=C([C@@H]2C=C[C@H]1N2C(=O)OC(C)(C)C)C(=O)OC,Triple bond Diels-Alder
CCc1ccc(cc1C1C(C=CC1=O)=O)Br.c1ccoc1.CO.ClCCl.I[Mg]I,CCc1ccc(cc1C1C(C2C(C1=O)C1C=CC2O1)=O)Br,Diels-Alder cycloaddition
CCc1ccc(cc1C1C(C=CC1=O)=O)Br.Cc1ccc(o1)C.ClCCl.I[Mg]I,CCc1ccc(cc1C1C(C2C(C1=O)C1(C=CC2(O1)C)C)=O)Br,Diels-Alder cycloaddition
COC(=O)C#CBr.CC(C)(C)OC(=O)n1cccc1,COC(=O)C1=C(C2C=CC1N2C(=O)OC(C)(C)C)Br,Triple bond Diels-Alder
C=C.C/C=C/C=C/C,CC1C=CC(CC1)C,Diels-Alder cycloaddition
C#CCCCCO.C=C(C)C(=C)C,CC1CC(=CCC=1C)CCCCO,Triple bond Diels-Alder
C#CCCCCO.C=C(C)C(=C)C.c1ccc(cc1)P(CCP(c1ccccc1)c1ccccc1)c1ccccc1.C1CCOC1.I[Zn]I.[Br-].[Br-].[Co+2].[Zn],CC1CC=C(CC=1C)CCCCO,Triple bond Diels-Alder
O=C1C=CC(O1)=O.C1C=CCC=1,O=C1OC(C2C3C=CC(C3)C12)=O,Diels-Alder cycloaddition
C#CCCCCO.C=C(C)C(=C)C,CC1CC(=CCC=1C)CCCCO,Triple bond Diels-Alder
C#CCCCCO.C=C(C)C(=C)C.c1ccc(cc1)P(CCP(c1ccccc1)c1ccccc1)c1ccccc1.C1CCOC1.I[Zn]I.[Br-].[Br-].[Co+2].[Zn],CC1CC=C(CC=1C)CCCCO,Triple bond Diels-Alder
C=CC(C)=O.COC1=CC=C2C3Cc4ccc(c5OC1C2(CCN3C)c54)O,CC(=O)C1CC23C=CC1(C1Oc4c(ccc5CC3N(CCC12c45)C)O)OC,Diels-Alder cycloaddition
C=CC(C)=O.COC1=CC=C2C3Cc4ccc(c5OC1C2(CCN3C)c54)O,CC(=O)C1CC23C=CC1(C1Oc4c(ccc5CC3N(CCC12c45)C)O)OC,Diels-Alder cycloaddition
C=CC(C)=O.COC1=CC=C2C3Cc4ccc(c5OC1C2(CCN3C)c54)O,CC(=O)C1CC23C=CC1(C1Oc4c(ccc5CC3N(CCC12c45)C)O)OC,Diels-Alder cycloaddition
C=CC(C)=O.COC1=CC=C2C3Cc4ccc(c5O[C@@H]1C2(CCN3C)c54)O.CC(C)O,CC(=O)[C@H]1C[C@@]23C=C[C@@]1([C@@H]1Oc4c(ccc5CC3N(CCC12c45)C)O)OC,Diels-Alder cycloaddition
C=CC(C)=O.COC1=CC=C2C3Cc4ccc(c5OC1C2(CCN3C)c54)O,CC(=O)C1CC23C=CC1(C1Oc4c(ccc5CC3N(CCC12c45)C)O)OC,Diels-Alder cycloaddition
C=CC(C)=O.COC1=CC=C2C3Cc4ccc(c5OC1C2(CCN3C)c54)O,CC(=O)C1CC23C=CC1(C1Oc4c(ccc5CC3N(CCC12c45)C)O)OC,Diels-Alder cycloaddition
C=CC(=C)CC(C)C.C=C(C)C=O.Cc1ccccc1.Cl[Al](Cl)Cl,CC(C)CC1=CCC(CC1)(C)C=O,Diels-Alder cycloaddition
C=CC(=C)CC(C)C.C/C=C/C=O.[Na+].CCOCC.FB(F)F.ClCCl.[OH-],CC(C)CC1=CCC(C(C1)C)C=O,Diels-Alder cycloaddition
CC(C)C1=CCC2C(=C1)CCC1C2(CCCC1(C)C(=O)O)C.O=C(O)C1=CCCC1,CC(C)C1=CC23CCC4C(CCCC4(C)C(=O)O)(C3CC1C1(CCCC12)C(=O)O)C,Diels-Alder cycloaddition
C=CC=O.C=CC(=C)C,CC1=CCC(CC1)C=O,Diels-Alder cycloaddition
COC(=CC)O[Si](C(C)C)(C(C)C)C(C)C.C/C=C/C[C@@H]1C(=CCC[C@H]1C)C=O.CC[Al](Cl)CC.ClCCl,CC(C)[Si](OC1(OC=C2[C@H]([C@@H](CCC2C1C)C)C/C=C/C)OC)(C(C)C)C(C)C,Oxa-Diels-Alder reaction
C=CC(=C)C.C=CC(=O)O[C@H]1CC(N(C1=O)C)=O,CN1C(C[C@@H](C1=O)OC(=O)[C@@H]1CCC(=CC1)C)=O,Diels-Alder cycloaddition
C=CC(=O)OCC(F)(F)F.C=CC(=C)C.Cc1ccccc1B1OC([C@@H]2CCCN12)(c1ccccc1)c1ccccc1,CC1=CC[C@@H](CC1)C(=O)OCC(F)(F)F,Diels-Alder cycloaddition
C[C@@H](/N=C/C(=O)OC)c1ccccc1.C1C=CCC=1.O=C(O)C(F)(F)F,COC(=O)[C@@H]1[C@H]2C=C[C@H](C2)N1[C@H](C)c1ccccc1,Aza-Diels-Alder reaction
Cn1cccc1/C=C/C=C/c1cccn1C.ClC1=C(C1(Cl)Cl)Cl.Cc1ccccc1,Cn1cccc1C1C=CC(C2(C1(C2(Cl)Cl)Cl)Cl)c1cccn1C,Diels-Alder cycloaddition
O=C1C=CC(N1)=O.c1ccoc1,O=C1NC(C2[C@@H]1[C@@H]1C=C[C@H]2O1)=O,Diels-Alder cycloaddition
COC1=C(C(C=C(C1=O)C)=O)OC.C1C=CCC=1.O.O.[Na+].CC(=O)O.[OH-],COC1=C(C(C2C3C=CC(C3)C2(C1=O)C)=O)OC,Diels-Alder cycloaddition
C=CS(=O)(=O)Cc1ccc(c(c1C(=O)OC)OC)Br.C1C=CCCC=1.Cc1ccccc1,COC(=O)c1c(ccc(c1OC)Br)CS(=O)(=O)C1CC2C=CC1CC2,Diels-Alder cycloaddition
C#CCCCCO.C=C(C)C(=C)C,CC1CC(=CCC=1C)CCCCO,Triple bond Diels-Alder
C#CCOCCO.C=CC=C,OCCOCC1=CCC=CC1,Triple bond Diels-Alder
CC(/C=C/C(C)=C/C)C(C)(C)C.O=C1C=CC(O1)=O,CC1=CC(C2C(OC(C2C1C)=O)=O)C(C)C(C)(C)C,Diels-Alder cycloaddition
COC1=C(C(C=C(C1=O)C)=O)OC.C1C=CCC=1.O.O.[Na+].CC(=O)O.[OH-],COC1=C(C(C2C3C=CC(C3)C2(C1=O)C)=O)OC,Diels-Alder cycloaddition
C=CC=O.C1C=CCC=1.O=CC1CC=CCC1,O=CC1CC2C=CC1C2,Diels-Alder cycloaddition
C=C.Cc1oc(c(nc1Cl)Cl)=O.Cc1ccccc1,CC12CCC(N=C1Cl)(C(O2)=O)Cl,Aza-Diels-Alder reaction
C=C.O=Cc1ccc(o1)CO,O=CC12C=CC(CC2)(O1)CO,Diels-Alder cycloaddition
C=C.O=C(O)c1ccc(o1)C(=O)O,O=C(O)C12C=CC(CC2)(O1)C(=O)O,Diels-Alder cycloaddition
C=C.O=Cc1ccc(o1)CO,O=CC12C=CC(CC2)(O1)CO,Diels-Alder cycloaddition
C=C.O=C(O)c1ccc(o1)C(=O)O,O=C(O)C12C=CC(CC2)(O1)C(=O)O,Diels-Alder cycloaddition
C=C.Cc1oc(c(nc1Cl)Cl)=O.Cc1ccccc1,CC12CCC(N=C1Cl)(C(O2)=O)Cl,Aza-Diels-Alder reaction
C=C.OC/C=C/C=C/CO.Cc1cccc(c1)C,OC[C@H]1C=C[C@H](CC1)CO,Diels-Alder cycloaddition
C[Si](C)(C)OC/C=C/C=C/CO[Si](C)(C)C.C=C.Cc1cccc(c1)C,C[Si](C)(C)OC[C@H]1C=C[C@H](CC1)CO[Si](C)(C)C,Diels-Alder cycloaddition
C=C.CC(=O)OC/C=C/C=C/COC(C)=O.Cc1cccc(c1)C,CC(=O)OC[C@H]1C=C[C@H](CC1)COC(C)=O,Diels-Alder cycloaddition
C=C.OC/C=C/C=C/CO.Cc1cccc(c1)C.Oc1ccccc1O,OC[C@H]1C=C[C@H](CC1)CO,Diels-Alder cycloaddition
CC(C)(C)[Si](C)(C)OC/C=C/C=C/CO[Si](C)(C)C(C)(C)C.C=C.Cc1cccc(c1)C,CC(C)(C)[Si](C)(C)OC[C@@H]1C=C[C@@H](CC1)CO[Si](C)(C)C(C)(C)C,Diels-Alder cycloaddition
C=C1CC(OC1=O)=O.C=C(C)/C=C\C,CC1=CC(C2(CC1)CC(OC2=O)=O)C,Diels-Alder cycloaddition
C=CC(=C)C.O=C1C=CC(O1)=O,CC1=CCC2C(OC(C2C1)=O)=O,Diels-Alder cycloaddition
C=C1CC(OC1=O)=O.C=C(C)C=CC,CC1=CC(C2(CC1)CC(OC2=O)=O)C,Diels-Alder cycloaddition
C=CC(=C)C.O=C1C=CC(O1)=O.C1CCOC1,CC1=CCC2C(OC([C@@H]2C1)=O)=O,Diels-Alder cycloaddition
O=S(=O)(/C=C/S(=O)(=O)c1ccccc1)c1ccccc1.C1C=CCCC=1,O=S(=O)(c1ccccc1)C1C2C=CC(CC2)C1S(=O)(=O)c1ccccc1,Diels-Alder cycloaddition
C[C@@H](/N=C/C(=O)OC)c1ccccc1.C1C=CCC=1.O=C(O)C(F)(F)F,COC(=O)[C@H]1[C@@H]2C=C[C@H](C2)N1[C@H](C)c1ccccc1,Aza-Diels-Alder reaction
C=CC=C.COc1cc(ccc1OC)/C=C/[N+]([O-])=O.Cc1ccccc1.Oc1ccc(cc1)O,COc1ccc(cc1OC)[C@@H]1CC=CC[C@H]1[N+]([O-])=O,Diels-Alder cycloaddition
C=CC(=O)O.C1C=CCC=1.Cc1ccccc1.COc1ccc(cc1)O,O=C(O)C1CC2C=CC1C2,Diels-Alder cycloaddition
C=CS(=O)(=O)OC.c1ccoc1.I[Zn]I,COS(=O)(=O)C1CC2C=CC1O2,Diels-Alder cycloaddition
O=C1C=CC(N1)=O.c1ccoc1.CCOC(C)=O,O=C1NC(C2[C@@H]1[C@@H]1C=C[C@H]2O1)=O,Diels-Alder cycloaddition
O=C1C=CC(N1c1ccccc1)=O.c1ccoc1.CC#N,O=C1[C@@H]2C(C(N1c1ccccc1)=O)[C@H]1C=C[C@@H]2O1,Diels-Alder cycloaddition
Cc1ccc(o1)C.O=C1C=CC(O1)=O,CC12C=CC(O2)(C2C(OC(C21)=O)=O)C,Diels-Alder cycloaddition
O=C1C=CC(N1)=O.c1ccoc1,O=C1NC([C@H]2[C@@H]1[C@@H]1C=CC2O1)=O,Diels-Alder cycloaddition
Cc1ccco1.O=C1C=CC(O1)=O,CC12C=CC(O2)C2C(OC(C21)=O)=O,Diels-Alder cycloaddition
CC(=O)/C=C/CC(C)CC.C1C=CCC=1.ClCCl,CCC(C)CC1[C@H]2C=C[C@H](C2)[C@@H]1C(C)=O,Diels-Alder cycloaddition
CCC(C)C/C=C/C(C)=O.C1C=CCC=1.Cc1ccccc1,CCC(C)CC1[C@H]2C=C[C@H](C2)[C@@H]1C(C)=O,Diels-Alder cycloaddition
CCC(C)C/C=C/C(C)=O.C1C=CCC=1.Cc1ccccc1,CCC(C)CC1[C@H]2C=C[C@H](C2)[C@@H]1C(C)=O,Diels-Alder cycloaddition
O=C1C=CC(N1)=O.c1ccoc1.CCOC(C)=O,O=C1NC(C2C1[C@H]1C=C[C@@H]2O1)=O,Diels-Alder cycloaddition
CCCCCCCCCCCCCCCCC=CC(C)=O.C1C=CCC=1.CC(C)O[Ti](Cl)(Cl)OC(C)C.ClCCl,CCCCCCCCCCCCCCCCC1C2C=CC(C2)C1C(C)=O,Diels-Alder cycloaddition
C=CS(=O)(=O)OC.c1ccoc1.I[Zn]I,COS(=O)(=O)C1CC2C=CC1O2,Diels-Alder cycloaddition
C=CC(=C)CC/C=C(\C)CC/C=C(\C)C.O=C1C=CC(O1)=O,C/C(C)=C\CC/C(C)=C/CCC1=CCC2C(OC(C2C1)=O)=O,Diels-Alder cycloaddition
C=CC(=C)CC/C=C(\C)CC/C=C(\C)C.O=C1C=CC(O1)=O,CC(C)=CCCC(C)=CCCC1=CCC2C(OC(C2C1)=O)=O,Diels-Alder cycloaddition
C=CC(=C)CCC=C(C)CCC=C(C)C.O=C1C=CC(O1)=O,CC(C)=CCCC(C)=CCCC1=CCC2C(OC(C2C1)=O)=O,Diels-Alder cycloaddition
C=CC(=C)CCC=C(C)CCC=C(C)C.O=C1C=CC(O1)=O,C/C(C)=C\CC/C(C)=C/CCC1=CCC2C(OC(C2C1)=O)=O,Diels-Alder cycloaddition
C=CC(=O)OC.C=C(C=COC)O[Si](C)(C)C.Cc1ccccc1,COC(=O)C1CCC(=CC1OC)O[Si](C)(C)C,Diels-Alder cycloaddition
O=C1C=CC(N1)=O.c1ccoc1.CCOC(C)=O,O=C1NC([C@H]2[C@@H]1[C@@H]1C=C[C@H]2O1)=O,Diels-Alder cycloaddition
O=C1C=CC(N1c1ccccc1)=O.c1ccoc1.CC#N,O=C1[C@@H]2[C@H](C(N1c1ccccc1)=O)[C@H]1C=C[C@@H]2O1,Diels-Alder cycloaddition
O=C1C=CC(O1)=O.c1ccoc1.Cc1ccccc1,O=C1OC(C2C3C=CC(O3)C12)=O,Diels-Alder cycloaddition
C=CC(=O)CCC.COC1=CC=C2[C@H]3CCc4ccc(c5O[C@@H]1[C@]2(CCN3C)c54)OC,CCCC(=O)[C@H]1C[C@@]23C=C[C@@]1([C@@H]1Oc4c(ccc5CC[C@H]3N(CCC12c45)C)OC)OC,Diels-Alder cycloaddition
C=CC(=O)OCC.c1ccoc1.I[Zn]I,CCOC(=O)[C@@H]1C[C@@H]2C=C[C@H]1O2,Diels-Alder cycloaddition
C=CC=C.C=C1Cc2ccc(cc2C1=O)Br.CCOCC.FB(F)F.ClCCl,O=C1c2cc(ccc2C[C@]11CC=CCC1)Br,Diels-Alder cycloaddition
C=CC(=O)OCC.c1ccoc1.CCOC(C)=O.I[Zn]I,CCOC(=O)[C@@H]1C[C@@H]2C=C[C@H]1O2,Diels-Alder cycloaddition
C#CCCCCO.C=C(C)C(=C)C,CC1CC(=CCC=1C)CCCCO,Triple bond Diels-Alder
C#CCCCCO.C=C(C)C(=C)C.c1ccc(cc1)P(CCP(c1ccccc1)c1ccccc1)c1ccccc1.C1CCOC1.I[Zn]I.[Br-].[Br-].[Co+2].[Zn],CC1CC=C(CC=1C)CCCCO,Triple bond Diels-Alder
CC1=CC=C(CC1)C(C)C.O=C1C=CC(O1)=O,CC(C)[C@]12C=C[C@@](CC2)(C2C(OC(C21)=O)=O)C,Diels-Alder cycloaddition
CC1=CCC(C=C1)C(C)C.O=C1C=CC(O1)=O,CC(C)[C@@H]1C[C@@H]2C(=C[C@H]1C1C(OC(C21)=O)=O)C,Diels-Alder cycloaddition
C=CC=O.C1C=CCC=1,O=CC1CC2C=CC1C2,Diels-Alder cycloaddition
C=C.OCc1ccc(o1)CO,OCC12C=CC(CC2)(O1)CO,Diels-Alder cycloaddition
C=C.O=Cc1ccc(o1)CO,O=CC12C=CC(CC2)(O1)CO,Diels-Alder cycloaddition
C=C(C)C(=C)C.C=CC(=O)OC.Cc1ccccc1,CC1CCC(CC=1C)C(=O)OC,Diels-Alder cycloaddition
C=C(C)C(=C)C.C=CC#N.Cc1ccccc1,CC1CCC(CC=1C)C#N,Diels-Alder cycloaddition
C=C(C)C(=C)C.C=CC#N.Cc1ccccc1,CC1CCC(CC=1C)C#N,Diels-Alder cycloaddition
C=C(C)C(=C)C.C=CC(=O)OC.Cc1ccccc1,CC1CCC(CC=1C)C(=O)OC,Diels-Alder cycloaddition
C=CC#N.c1ccoc1.O.Cl[Zn]Cl,N#CC1CC2C=CC1O2,Diels-Alder cycloaddition
C=CC(F)(F)C(F)(F)Br.C1C=CCC=1,FC(F)(C1C[C@@H]2C=C[C@H]1C2)C(F)(F)Br,Diels-Alder cycloaddition
C=CC=C.CCOC(=O)C(=O)C(=O)OCC.CC#N,CCOC(=O)C1(CC=CCO1)C(=O)OCC,Oxa-Diels-Alder reaction
C=CC=O.C=C(C)C(=O)OCc1ccccc1,CC1(CCC=CO1)C(=O)OCc1ccccc1,Oxa-Diels-Alder reaction
O=C1C=CC(N1)=O.c1ccoc1.CCOC(C)=O,O=C1NC(C2[C@@H]1[C@@H]1C=C[C@H]2O1)=O,Diels-Alder cycloaddition
O=C1C=CC(N1c1ccccc1)=O.c1ccoc1.CC#N,O=C1[C@@H]2C(C(N1c1ccccc1)=O)[C@H]1C=C[C@@H]2O1,Diels-Alder cycloaddition
C=C(C(=O)O)C(F)(F)F.C1C=CCC=1,O=C(O)C1(CC2C=CC1C2)C(F)(F)F,Diels-Alder cycloaddition
C=C(O[Si](CC)(CC)CC)C(/C)=C/C.Cn1ncc(c1C=O)[N+]([O-])=O.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.[Eu+3],CC1=C(CC(OC1C)c1c(cnn1C)[N+]([O-])=O)O[Si](CC)(CC)CC,Oxa-Diels-Alder reaction
COC(=O)/C=C/[N+]([O-])=O.C1C=CCC=1,COC(=O)[C@H]1C2C=CC(C2)[C@@H]1[N+]([O-])=O,Diels-Alder cycloaddition
C=C(OCC)OCC.COC(=O)c1nncc(n1)-c1ccccc1,CCOc1cc(nc(c1)C(=O)OC)-c1ccccc1,Aza-Diels-Alder reaction
CCCC(CC)N1C(C=CC1=O)=O.CCCC(CC)c1ccoc1,CCCC(CC)N1C(C2C(C1=O)C1C=C(C2O1)C(CC)CCC)=O,Diels-Alder cycloaddition
C=CC(=O)O.C1C=CCC=1,O=C(O)C1CC2C=CC1C2,Diels-Alder cycloaddition
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]1C2=CC=C2[C@@]1(CC[C@@H](C2)O)C)C.O=C1N=NC(N1CCCC1=CC2=CC=CC3C2C2=C1C=CCC2=CC=3)=O,CC(/C=C/C(C)C1CCC2C1(CCC1C22C=CC3(C1(CCC(C3)O)C)n1n2c(n(c1=O)CCCC1=CC2=CC=CC3C2C2=C1C=CCC2=CC=3)=O)C)C(C)C,Aza-Diels-Alder reaction
