src,prod
O=C(Cl)c1ccc(cc1)C(F)(F)F.Cc1ccc(s1)C.Cl[Ti](Cl)(Cl)Cl,Cc1sc(cc1C(=O)c1ccc(cc1)C(F)(F)F)C
O=C(Cl)c1ccc(cc1)C(F)(F)F.Cn1cccc1CC#N.Cl[Sn](Cl)(Cl)Cl.ClCCl,Cn1c(ccc1C(=O)c1ccc(cc1)C(F)(F)F)CC#N
O=C(Cl)c1ccc(cc1)Cl.CCc1ccc(cc1)O.ClC(Cl)C(Cl)Cl.Cl[Al](Cl)Cl.O.Cl,CCc1ccc(c(c1)C(=O)c1ccc(cc1)Cl)O
O=C(Cl)c1ccc(cc1)Cl.Cc1cc(cc(c1)C)C.Cl[Al](Cl)Cl.S=C=S,Cc1cc(c(c(c1)C)C(=O)c1ccc(cc1)Cl)C
O=C(Cl)c1ccc(cc1)Cl.ClCCCCCCCc1ccccc1.O.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)CCCCCCCCl)c1ccc(cc1)Cl
O=C(Cl)c1ccc(cc1)Cl.Oc1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)Cl)c1ccc(cc1)O
O=C(Cl)c1ccc(cc1)Cl.c1ccc2Cc3ccccc3-c2c1.S=C=S.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)Cl)c1ccc2c(c1)Cc1ccccc1-2
O=C(Cl)c1ccc(cc1)F.Brc1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)Br)c1ccc(cc1)F
O=C(Cl)c1ccc(cc1)F.Cc1csc([nH]1)=O.ClC(Cl)C(Cl)Cl.Cl[Al](Cl)Cl.Cl,Cc1[nH]c(sc1C(=O)c1ccc(cc1)F)=O
O=C(Cl)c1ccc(cc1)F.Clc1ccsc1Br.[Cl-].[Cl-].[Cl-].ClCCl.[Fe+3],O=C(c1ccc(cc1)F)c1cc(c(s1)Br)Cl
O=C(Cl)c1ccc(cc1)F.Fc1ccccc1.Cl.FB(F)F.F,O=C(c1ccc(cc1)F)c1ccc(cc1)F
O=C(Cl)c1ccc(cc1)F.Fc1ccccc1.Clc1ccccc1Cl.Br[Al](Br)Br,O=C(c1ccc(cc1)F)c1ccc(cc1)F
O=C(Cl)c1ccc(cc1)F.O=S(=O)(c1ccccc1)n1cccc1.O.O.FB(F)F.ClCCl,O=C(c1ccc(cc1)F)c1cccn1S(=O)(=O)c1ccccc1
O=C(Cl)c1ccc(cc1)F.c1ccc(cc1)-c1ccccc1.O.Cl.Cl.Clc1cccc(c1Cl)Cl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)F)c1ccc(cc1)-c1ccccc1
O=C(Cl)c1ccc(cc1)F.c1ccc(cc1)-c1ccccc1.O.Cl.Clc1cccc(c1Cl)Cl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)F)c1ccc(cc1)-c1ccccc1
O=C(Cl)c1ccc(cc1)F.c1ccc2cc(sc2c1)-c1ccc(cc1)OCCN1CCCC1.O.O=C(O)O[Na].ClCCl.Cl[Ti](Cl)(Cl)Cl.[Al],O=C(c1ccc(cc1)F)c1c2ccccc2sc1-c1ccc(cc1)OCCN1CCCC1
O=C(Cl)c1ccc(cc1)I.BrCCCOc1ccccc1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)OCCCBr)c1ccc(cc1)I
O=C(Cl)c1ccc(cc1)I.BrCCCOc1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)OCCCBr)c1ccc(cc1)I
O=C(Cl)c1ccc(cc1)OC(F)(F)F.COc1ccsc1.CCCCCCC.Cl[Sn](Cl)(Cl)Cl.ClCCCl.O.Cl,O=C(c1ccc(cc1)OC(F)(F)F)c1sccc1O
O=C(Cl)c1ccc(cc1)Oc1ccccc1.c1ccc(cc1)Oc1ccccc1.CCO.O=C(O)c1ccc(cc1)Oc1ccccc1.O=S(Cl)Cl.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)Oc1ccccc1)c1ccc(cc1)Oc1ccccc1
O=C(Cl)c1ccc(cc1Cl)Cl.Fc1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)F)c1ccc(cc1Cl)Cl
O=C(Cl)c1ccc(cc1Cl)Cl.O=S(=O)(c1ccccc1)n1cccc1.O.O.ClCCCl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1Cl)Cl)c1ccn(c1)S(=O)(=O)c1ccccc1
O=C(Cl)c1ccc(cc1Cl)Cl.c1ccccc1.Cl[Al](Cl)Cl.O.Cl,O=C(c1ccccc1)c1ccc(cc1Cl)Cl
O=C(Cl)c1ccc(cc1Cl)F.c1ccsc1.c1ccccc1.Cl[Sn](Cl)(Cl)Cl.Cl,O=C(c1cccs1)c1ccc(cc1Cl)F
O=C(Cl)c1ccc(cc1F)Br.Clc1ccccc1.O.Cl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)Cl)c1ccc(cc1F)Br
O=C(Cl)c1ccc2ccc3cccc4ccc1c2c34.c1cc2ccc3cccc4ccc(c1)c2c34.Cl[Al](Cl)Cl,O=C(c1ccc2ccc3cccc4ccc1c2c43)c1ccc2ccc3cccc4ccc1c2c43
O=C(Cl)c1cccc(c1)Br.Clc1ccc(cc1)Cl.O.CCCCCC.Cc1ccccc1.O=C(O)O[Na].Cl[Al](Cl)Cl,O=C(c1cccc(c1)Br)c1cc(ccc1Cl)Cl
O=C(Cl)c1cccc(c1)Br.c1ccccc1.COCCOC.Cl[Al](Cl)Cl.CCO,O=C(c1ccccc1)c1cccc(c1)Br
O=C(Cl)c1cccc(c1)Br.c1ccccc1.Cl[Al](Cl)Cl.O,O=C(c1ccccc1)c1cccc(c1)Br
O=C(Cl)c1cccc(c1)C(F)(F)F.COc1ccccc1.Cl[Al](Cl)Cl.ClCCl.O,COc1ccc(cc1)C(=O)c1cccc(c1)C(F)(F)F
O=C(Cl)c1cccc(c1)Cl.c1ccccc1.CCOCC.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1cccc(c1)Cl
O=C(Cl)c1cccc(c1)F.Brc1ccc2[nH]ccc2c1.ClCCCl.Cl[Al](Cl)Cl,O=C(c1cccc(c1)F)c1c[nH]c2ccc(cc12)Br
O=C(Cl)c1cccc(c1)F.CCc1cccc(c1)O.ClC(Cl)C(Cl)Cl.Cl[Al](Cl)Cl,CCc1ccc(c(c1)O)C(=O)c1cccc(c1)F
O=C(Cl)c1cccc(c1F)F.Oc1cc(cc(c1)N1CCOCC1)O.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1cccc(c1F)F)c1c(cc(cc1O)N1CCOCC1)O
O=C(Cl)c1cccc(n1)Cl.Clc1cccc(c1)Cl.Cl.Cl[Al](Cl)Cl,O=C(c1cccc(n1)Cl)c1ccc(cc1Cl)Cl
O=C(Cl)c1cccc2ccccc12.c1ccccc1.Cl[Al](Cl)Cl.Cl,O=C(c1ccccc1)c1cccc2ccccc21
O=C(Cl)c1cccc2ccccc12.c1ccn2c(ncc2c1)CCN1CCOCC1.ClCCCl.Cl[Al](Cl)Cl,O=C(c1cccc2ccccc21)c1nc(n2ccccc12)CCN1CCOCC1
O=C(Cl)c1ccccc1.Brc1cccs1.CCOCC.Cl[Sn](Cl)(Cl)Cl.ClCCl.O,O=C(c1ccccc1)c1ccc(s1)Br
O=C(Cl)c1ccccc1.Brc1cnc2[nH]ccc2c1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1c[nH]c2ncc(cc12)Br
O=C(Cl)c1ccccc1.Brc1cscc1Br.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1scc(c1Br)Br
O=C(Cl)c1ccccc1.Brc1cscc1Br.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1scc(c1Br)Br
O=C(Cl)c1ccccc1.COc1ccccc1.c1ccccc1.[B+3].[B+3].[B+3].[B+3].[C-4].[C-4].[C-4],COc1ccc(cc1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCn1cc[n+](c1)C.Cl[Sn](Cl)(Cl)Cl,Cc1ccccc1C(=O)c1ccccc1
O=C(Cl)c1ccccc1.Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCn1cc[n+](c1)C.Cl[Ti](Cl)(Cl)Cl,Cc1ccccc1C(=O)c1ccccc1
O=C(Cl)c1ccccc1.Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCn1cc[n+](c1)C.[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4],Cc1ccccc1C(=O)c1ccccc1
O=C(Cl)c1ccccc1.Clc1ccc(cc1)Cl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1cc(ccc1Cl)Cl
O=C(Cl)c1ccccc1.Clc1ccc(cc1)Cl.O.[Na+].Cl[Al](Cl)Cl.[OH-],O=C(c1ccccc1)c1cc(ccc1Cl)Cl
O=C(Cl)c1ccccc1.Clc1ccccc1Cl.O.Cc1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccc(c(c1)Cl)Cl
O=C(Cl)c1ccccc1.Fc1ccc(cc1)-c1sccc1-c1ccncc1.O.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1cc(c(s1)-c1ccc(cc1)F)-c1ccncc1
O=C(Cl)c1ccccc1.O=C(c1ccc([nH]1)Cc1cccs1)c1ccccc1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccc([nH]1)Cc1ccc(s1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.O=C1CCc2ccccc2N1.O.O.Cl.CN(C)C=O.Cl[Al](Cl)Cl,O=C1CCc2cc(ccc2N1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.O=C1CCc2ccccc2N1.S=C=S.Cl[Al](Cl)Cl,O=C1CCc2cc(ccc2N1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.O=C1Cc2cc(ccc2N1)Cl.CO.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1cc(cc2CC(Nc12)=O)Cl
O=C(Cl)c1ccccc1.O=C1Cc2ccccc2N1.O.Cl[Al](Cl)Cl,O=C1Cc2cc(ccc2N1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.O=C1NCc2ccccc2N1.O.O.CN(C)C=O.Cl[Al](Cl)Cl,O=C1NCc2cc(ccc2N1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.O=C1NCc2ccccc2N1.O.O.Cl.CN(C)C=O.Cl[Al](Cl)Cl,O=C1NCc2cc(ccc2N1)C(=O)c1ccccc1
O=C(Cl)c1ccccc1.O=c1[nH]cc[nH]1.O.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1c[nH]c([nH]1)=O
O=C(Cl)c1ccccc1.O=c1cc(c2cc(cc(c2[nH]1)Cl)Cl)O.O.Cl.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1c([nH]c2c(cc(cc2c1O)Cl)Cl)=O
O=C(Cl)c1ccccc1.Oc1c(ccc2ccccc21)Cc1ccccc1.Cl.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1cc(c(c2ccccc12)O)Cc1ccccc1
O=C(Cl)c1ccccc1.c1ccc(cc1)-c1ccccc1.Cl.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)-c1ccccc1)c1ccccc1
O=C(Cl)c1ccccc1.c1ccc(cc1)C1CCCCC1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccc(cc1)C1CCCCC1
O=C(Cl)c1ccccc1.c1ccc2[nH]c3ccccc3c2c1.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccc2[nH]c3ccccc3c2c1
O=C(Cl)c1ccccc1.c1ccc2oc3ccccc3c2c1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccc2oc3ccccc3c2c1
O=C(Cl)c1ccccc1.c1ccc2sc3ccccc3c2c1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccc2sc3ccccc3c2c1
O=C(Cl)c1ccccc1.c1ccccc1.Cl[Al](Cl)Cl.ClCCl,O=C(c1ccccc1)c1ccccc1
O=C(Cl)c1ccccc1.c1ccccc1.Cl[Fe](Cl)Cl,O=C(c1ccccc1)c1ccccc1
O=C(Cl)c1ccccc1.c1cn2cncc2s1.O.O=C(O[Na])O[Na].O=S(=O)(O[Na])O[Na].S=C=S.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ncn2ccsc12
O=C(Cl)c1ccccc1C(F)(F)F.COC(=O)c1cc([nH]c1C)C.ClC(Cl)Cl.Cl[Al](Cl)Cl.ClCCl,COC(=O)c1c([nH]c(c1C(=O)c1ccccc1C(F)(F)F)C)C
O=C(Cl)c1ccccc1Cl.C1=CCCC1.CCN(CC)CC.CCOCC.Cl[Al](Cl)Cl.ClCCl,O=C(C1=CCCC1)c1ccccc1Cl
O=C(Cl)c1ccccc1Cl.Clc1ncnc2[nH]ccc12.O.O.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccccc1Cl)c1c[nH]c2ncnc(c21)Cl
O=C(Cl)c1ccccc1Cl.O=C(Nc1ccc2CCCc2c1)c1ccccc1Cl.Cl.CCOC(C)=O.Cl[Sn](Cl)(Cl)Cl,O=C(Nc1cc2CCCc2cc1C(=O)c1ccccc1Cl)c1ccccc1Cl
O=C(Cl)c1ccccc1Cl.Oc1ccccc1-c1ccccc1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(c(c1)-c1ccccc1)O)c1ccccc1Cl
O=C(Cl)c1ccccc1Cl.c1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccccc1)c1ccccc1Cl
O=C(Cl)c1ccccc1Cl.c1ccsc1.O.O.S=C=S.Cl[Al](Cl)Cl,O=C(c1cccs1)c1ccccc1Cl
O=C(Cl)c1ccccc1F.Oc1ccc(cc1)Cl.Cl.Cl[Al](Cl)Cl,O=C(c1ccccc1F)c1cc(ccc1O)Cl
O=C(Cl)c1cccnc1Cl.CNC(=O)c1ccc[nH]1.CCOC(C)=O.c1ccccc1.Cl[Sn](Cl)(Cl)Cl,CNC(=O)c1ccc([nH]1)C(=O)c1cccnc1Cl
O=C(Cl)c1cccnc1Cl.Clc1ccc2cc[nH]c2c1.CC[Al](Cl)CC.ClCCl,O=C(c1cccnc1Cl)c1c[nH]c2cc(ccc12)Cl
O=C(Cl)c1cccnc1Cl.Clc1cccc(c1-c1c[nH]cc1)Cl.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,O=C(c1cc(c[nH]1)-c1c(cccc1Cl)Cl)c1cccnc1Cl
O=C(Cl)c1cccnc1Cl.Clc1cccc(c1-c1c[nH]cc1)Cl.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,O=C(c1cccnc1Cl)c1[nH]ccc1-c1c(cccc1Cl)Cl
O=C(Cl)c1cccnc1Cl.O=S(=O)(c1ccccc1)n1cccc1.CCOC(C)=O.CC(Cl)Cl.Cl[Al](Cl)Cl,O=C(c1cccnc1Cl)c1cccn1S(=O)(=O)c1ccccc1
O=C(Cl)c1cccnc1Cl.c1cc[nH]c1.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc[nH]1)c1cccnc1Cl
O=C(Cl)c1cccnc1Cl.c1ccc(cc1)-c1c[nH]cc1.CCOC(C)=O.ClCCl.Cl[Al](Cl)Cl,O=C(c1cccnc1Cl)c1[nH]ccc1-c1ccccc1
O=C(Cl)c1cccnc1Cl.c1ccc(cc1)-c1ccccc1.O.S=C=S.Cl[Al](Cl)Cl,O=C(c1ccc(cc1)-c1ccccc1)c1cccnc1Cl
O=C(Cl)c1cccnc1Cl.c1ccccc1.Cl[Al](Cl)Cl.O,O=C(c1ccccc1)c1cccnc1Cl
O=C(Cl)c1cccnc1Cl.c1ccsc1.O.S=C=S.Cl[Al](Cl)Cl,O=C(c1cccs1)c1cccnc1Cl
O=C(Cl)c1ccco1.Fc1ccc(cc1)-c1sccc1-c1ccncc1.O.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccco1)c1cc(c(s1)-c1ccc(cc1)F)-c1ccncc1
O=C(Cl)c1ccco1.O=C(O)C1Cc2ccc(c(c2O1)Cl)Cl.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccco1)c1cc2CC(Oc2c(c1Cl)Cl)C(=O)O
O=C(Cl)c1ccco1.O=c1[nH]cc[nH]1.O.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1ccco1)c1c[nH]c([nH]1)=O
O=C(Cl)c1cccs1.Brc1cscc1Br.O.O.S=C=S.Cl[Al](Cl)Cl,O=C(c1cccs1)c1scc(c1Br)Br
O=C(Cl)c1cccs1.O=C(O)C1Cc2ccc(c(c2O1)Cl)Cl.O.Cl.Cl[Al](Cl)Cl,O=C(c1cccs1)c1cc2CC(Oc2c(c1Cl)Cl)C(=O)O
O=C(Cl)c1cccs1.O=c1[nH]cc[nH]1.O.[O-][N+](=O)c1ccccc1.Cl[Al](Cl)Cl,O=C(c1cccs1)c1c[nH]c([nH]1)=O
O=C(Cl)c1ccnc(c1)Cl.Fc1ccccc1.O.[Na+].Cl[Al](Cl)Cl.[OH-],O=C(c1ccc(cc1)F)c1ccnc(c1)Cl
O=C(Cl)c1ccnc(c1)Cl.c1cc2cnccc2[nH]1.[Na+].CO.ClCCCl.Cl[Al](Cl)Cl.[OH-],O=C(c1ccnc(c1)Cl)c1c[nH]c2ccncc12
O=C(Cl)c1ccncc1.Cc1c[nH]c([nH]1)=O.Cl.ClC(Cl)C(Cl)Cl.Cl[Al](Cl)Cl,Cc1[nH]c([nH]c1C(=O)c1ccncc1)=O
O=C(Cl)c1cnc(cc1)Br.c1cc2cccnc2[nH]1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(nc1)Br)c1c[nH]c2ncccc12
O=C(Cl)c1cnc(cc1)Cl.Fc1ccccc1.CCOC(C)=O.O[Na].Cl[Al](Cl)Cl,O=C(c1ccc(cc1)F)c1ccc(nc1)Cl
O=C(Cl)c1cnc(cc1)Cl.c1cc2cccnc2[nH]1.CO.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(nc1)Cl)c1c[nH]c2ncccc12
O=C(Cl)c1cnc(cc1)Cl.c1cc2cccnc2[nH]1.ClCCl.Cl[Al](Cl)Cl,O=C(c1ccc(nc1)Cl)c1c[nH]c2ncccc12
O=C(Cl)c1cnc(cc1)Cl.c1ccccc1.CCOC(C)=O.Cl[Al](Cl)Cl.[Na+].[OH-],O=C(c1ccccc1)c1ccc(nc1)Cl
O=C(Cl)c1cnc(cc1)Cl.c1ccccc1.Cl[Al](Cl)Cl.O.Cl,O=C(c1ccccc1)c1ccc(nc1)Cl
O=C(Cl)c1cnccc1.CCc1c[nH]c([nH]1)=O.Cl.ClC(Cl)C(Cl)Cl.O=C(O)O[Na].Cl[Al](Cl)Cl.O,CCc1[nH]c([nH]c1C(=O)c1cccnc1)=O
O=C(Cl)c1cnccc1.O=C1CCc2ccccc2N1.Cl[Al](Cl)Cl,O=C1CCc2cc(ccc2N1)C(=O)c1cccnc1
O=C(Cl)c1nc(sc1CCc1cccc(c1)Cl)Cl.ClCCl.Cl[Al](Cl)Cl,O=C1c2nc(sc2CCc2cc(ccc12)Cl)Cl
O=C(Cl)c1nc(sc1CCc1cccc(c1)Cl)Cl.O.Cl.ClCCl.Cl[Al](Cl)Cl,O=C1c2nc(sc2CCc2cc(ccc12)Cl)Cl
O=C(Cl)c1ncccc1CCc1cccc(c1)Cl.Cl[Al](Cl)Cl,O=C1c2ncccc2CCc2cc(ccc12)Cl
O=C(Cl)c1nccnc1Cl.Clc1ccc2cc[nH]c2c1.CC[Al](Cl)CC.ClCCl,O=C(c1nccnc1Cl)c1c[nH]c2cc(ccc12)Cl
O=C(N1CCC(CC1)Cc1ccccc1)C(F)(F)F.CC(C)C(=O)Cl.Cl[Al](Cl)Cl.ClCCl.O,CC(C)C(=O)c1ccc(cc1)CC1CCN(CC1)C(=O)C(F)(F)F
O=C(N1CCC(CC1)c1ccccc1)C(F)(F)F.O=C(Br)CBr.Cl[Al](Cl)Cl,O=C(CBr)c1ccc(cc1)C1CCN(CC1)C(=O)C(F)(F)F
O=C(N1CCC(CC1)c1ccccc1)C(F)(F)F.O=C(Br)CBr.Cl[Al](Cl)Cl.ClCCl,O=C(CBr)c1ccc(cc1)C1CCN(CC1)C(=O)C(F)(F)F
O=C(N1CCC2(CCc3ccccc3O2)CC1)C(F)(F)F.CCC(=O)Cl.Cl[Sn](Cl)(Cl)Cl.ClCCl,CCC(=O)c1ccc2OC3(CCc2c1)CCN(CC3)C(=O)C(F)(F)F
O=C(N1CCN(CC1)c1cccc2cc[nH]c21)C(F)(F)F.O=C(OC(=O)c1ccccc1)c1ccccc1.CCOC(C)=O.ClCCCl.Cl[Al](Cl)Cl.O,O=C(c1ccccc1)c1c[nH]c2c1cccc2N1CCN(CC1)C(=O)C(F)(F)F
O=C(N1CCOc2ccccc21)C(F)(F)F.O=C(Cl)c1cc(ccc1Cl)Br.Cl[Al](Cl)Cl.ClCCl,O=C(c1cc(ccc1Cl)Br)c1ccc2OCCN(c2c1)C(=O)C(F)(F)F
O=C(N1CCOc2ccccc21)C(F)(F)F.O=C(Cl)c1cc(ccc1Cl)Br.Cl[Al](Cl)Cl.ClCCl.O,O=C(c1cc(ccc1Cl)Br)c1ccc2OCCN(c2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2C1)C(F)(F)F.CC(=O)Cl.CC(C)O.Cl[Al](Cl)Cl.S=C=S.ClCCl,CC(=O)c1ccc2CCN(Cc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2C1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl,CC(=O)c1ccc2CCN(Cc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2C1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl.S=C=S,CC(=O)c1ccc2CCN(Cc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2C1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl.S=C=S.O.O,CC(=O)c1ccc2CCN(Cc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2C1)C(F)(F)F.O=C(Cl)CCl.Cl[Al](Cl)Cl.ClCCl.O,O=C(CCl)c1ccc2CCN(Cc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2CC1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl.ClCCl,CC(=O)c1ccc2CCN(CCc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2CC1)C(F)(F)F.CCCC(=O)Cl.Cl[Al](Cl)Cl.S=C=S,CCCC(=O)c1ccc2CCN(CCc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2CC1)C(F)(F)F.O=C(Cl)CCCBr.Cl[Al](Cl)Cl.ClCCl,O=C(CCCBr)c1ccc2CCN(CCc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2CC1)C(F)(F)F.O=C(Cl)CCCCCl.ClCCCl.Cl[Al](Cl)Cl.O,O=C(CCCCCl)c1ccc2CCN(CCc2c1)C(=O)C(F)(F)F
O=C(N1CCc2ccccc2CC1)C(F)(F)F.O=C(Cl)CCl.CC(Cl)Cl.Cl[Al](Cl)Cl.Cl,O=C(CCl)c1ccc2CCN(CCc2c1)C(=O)C(F)(F)F
O=C(N1CCn2c3ccccc3cc2CC1)C(F)(F)F.O=C(Br)CBr.[O-]C(=O)O.Cl[Al](Cl)Cl.ClCCl.[Na+],O=C(CBr)c1c2ccccc2n2CCN(CCc12)C(=O)C(F)(F)F
O=C(NC1CC1)c1cc2cc(ccc2[nH]1)Br.CC(=O)OC(C)=O.c1cc2ccccc2[nH]1.Cl[Al](Cl)Cl.ClCCl.ClCCl,CC(=O)c1c([nH]c2ccc(cc21)Br)C(=O)NC1CC1
O=C(NC1CCc2ccccc21)C(F)(F)F.O=C(Cl)CCl.Cl[Al](Cl)Cl.ClCCl.O,O=C(CCl)c1ccc2CCC(c2c1)NC(=O)C(F)(F)F
O=C(NC1Cc2ccccc2C1)C(F)(F)F.CC(=O)Cl.CCCCCCC.CC(=O)OC(C)C.Cl[Al](Cl)Cl.Cl,CC(=O)c1ccc2CC(Cc2c1)NC(=O)C(F)(F)F
O=C(NC1Cc2ccccc2C1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl,CC(=O)c1ccc2CC(Cc2c1)NC(=O)C(F)(F)F
O=C(NC1Cc2ccccc2C1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl.ClCCl.Cl,CC(=O)c1ccc2CC(Cc2c1)NC(=O)C(F)(F)F
O=C(NC1Cc2ccccc2C1)C(F)(F)F.O=C(Cl)CCl.Cl[Al](Cl)Cl.S=C=S.Cl,O=C(CCl)c1ccc2CC(Cc2c1)NC(=O)C(F)(F)F
O=C(NCCCc1ccc(cc1O)O)C(F)(F)F.O=C1OC(c2ccccc12)=O.CC(Cl)Cl.Cl[Al](Cl)Cl,O=C(O)c1ccccc1C(=O)c1cc(c(cc1O)O)CCCNC(=O)C(F)(F)F
O=C(NCCc1ccccc1)C(F)(F)F.CC(=O)Cl.Cl[Al](Cl)Cl.ClCCl,CC(=O)c1ccc(cc1)CCNC(=O)C(F)(F)F
O=C(NCCc1ccccc1)C(F)(F)F.CC(C)C(=O)Cl.Cl[Al](Cl)Cl.ClCCl,CC(C)C(=O)c1ccc(cc1)CCNC(=O)C(F)(F)F
O=C(NC[C@@H]1CC[C@H](CC1)C(=O)Cl)OCc1ccccc1.COC(=O)c1cccc2[nH]ccc21.CC[Mg]Br.ClCCl.ClCCl.Cl[Zn]Cl.CO.[NH4+].[Cl-].Cl,COC(=O)c1cccc2[nH]cc(c12)C(=O)[C@H]1CC[C@@H](CC1)CNC(=O)OCc1ccccc1
O=C(N[C@@H](CC(=O)Cl)c1ccccc1)C(F)(F)F.Cl[Al](Cl)Cl.ClCCl,O=C1C[C@@H](c2ccccc12)NC(=O)C(F)(F)F
O=C(N[C@@H]1CCc2ccccc21)C(F)(F)F.O=C(Cl)CCl.CC(Cl)Cl.Cl[Al](Cl)Cl,O=C(CCl)c1ccc2CC[C@H](c2c1)NC(=O)C(F)(F)F
O=C(N[C@@H]1CCc2ccccc21)C(F)(F)F.O=C(Cl)CCl.ClCCCl.Cl[Al](Cl)Cl,O=C(CCl)c1ccc2CC[C@H](c2c1)NC(=O)C(F)(F)F
O=C(N[C@@H]1CCc2ccccc21)C(F)(F)F.O=C(Cl)CCl.ClCCCl.Cl[Al](Cl)Cl.O,O=C(CCl)c1ccc2CC[C@H](c2c1)NC(=O)C(F)(F)F
O=C(Nc1ccc(c(c1)F)Oc1ccccc1)c1ccc(c(c1)Cl)Cl.O=C1CCC(O1)=O.O.ClCCCl.Cl[Al](Cl)Cl,O=C(Nc1ccc(c(c1)F)Oc1ccc(cc1)C(=O)CCC(=O)O)c1ccc(c(c1)Cl)Cl
