[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[nH:6][c:7]2[cH:8][cH:9][c:10]([NH:11][C:12](=[O:13])[C:14]3([c:15]4[cH:16][cH:17][c:18]5[c:19]([cH:20]4)[O:21][CH2:22][O:23]5)[CH2:24][CH2:25]3)[cH:26][c:27]2[c:28]1[CH:29]=[N:30][OH:31]>>CC(C)(C)c1[nH]c2ccc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)cc2c1C#N 29;;29-30-2.0,30-31-1.0;29-30-3.0
[CH3:40][CH:41]([CH3:42])[CH2:43][CH:44]=[O:45].[CH3:46][C:47](=[O:48])[OH:49].[CH3:50][C:51](=[O:52])[O:53][BH-:54]([O:55][C:56]([CH3:57])=[O:58])[O:59][C:60]([CH3:61])=[O:62].[Na+:63].[O:1]=[C:2]([NH:3][CH:4]([CH2:5][NH:6][CH2:7][CH:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[NH:16][C:17](=[O:18])[O:19][CH2:20][c:21]1[cH:22][n:23][cH:24][s:25]1)[CH2:26][c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[O:33][CH2:34][c:35]1[cH:36][n:37][cH:38][s:39]1>>CC(C)CCN(CC(Cc1ccccc1)NC(=O)OCc1cncs1)CC(Cc1ccccc1)NC(=O)OCc1cncs1 6;44;44-45-2.0;44-6-1.0
[CH3:23][S:24](=[O:25])(=[O:26])[Cl:27].[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7]([OH:8])[n:9][c:10]1[NH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[O:18][C:19]([F:20])([F:21])[F:22]>>CS(=O)(=O)Oc1ccc([N+](=O)[O-])c(Nc2ccccc2OC(F)(F)F)n1 8;;24-27-1.0;24-8-1.0
[CH3:8][c:9]1[cH:10][cH:11][c:12]([S:13](=[O:14])(=[O:15])[Cl:16])[cH:17][cH:18]1.[OH:1][CH2:2][CH:3]1[CH2:4][CH2:5][CH2:6][O:7]1>>Cc1ccc(S(=O)(=O)OCC2CCCO2)cc1 1;;13-16-1.0;1-13-1.0
[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][CH2:13][N:14]2[c:15]1[n:16][cH:17][c:18]([C:19](=[O:20])[N:21]2[CH2:22][CH2:23][O:24][CH2:25][CH2:26]2)[c:27]([C:28]([F:29])([F:30])[F:31])[n:32]1.[CH3:33][OH:34].[ClH:37].[Na+:36].[OH-:35]>>O=C(O)c1ccc2c(c1)CCCN2c1ncc(C(=O)N2CCOCC2)c(C(F)(F)F)n1 ;2;1-2-1.0;
[CH3:1][C:2]1([CH3:3])[CH:4]=[C:5]([c:6]2[cH:7][cH:8][c:9]([Cl:10])[cH:11][cH:12]2)[c:13]2[cH:14][cH:15][c:16]([O:17][S:18](=[O:19])(=[O:20])[C:21]([F:22])([F:23])[F:24])[cH:25][c:26]2[O:27]1.[CH3:28][S:29]([NH2:30])(=[O:31])=[O:32].[CH3:39][C:40]1([CH3:41])[c:42]2[cH:43][cH:44][cH:45][c:46]([P:47]([c:48]3[cH:49][cH:50][cH:51][cH:52][cH:53]3)[c:54]3[cH:55][cH:56][cH:57][cH:58][cH:59]3)[c:60]2[O:61][c:62]2[c:63]([P:64]([c:65]3[cH:66][cH:67][cH:68][cH:69][cH:70]3)[c:71]3[cH:72][cH:73][cH:74][cH:75][cH:76]3)[cH:77][cH:78][cH:79][c:80]21.[Cs+:37].[Cs+:38].[O:33]=[C:34]([O-:35])[O-:36]>>CC1(C)C=C(c2ccc(Cl)cc2)c2ccc(NS(C)(=O)=O)cc2O1 30;;16-17-1.0;16-30-1.0
[CH3:15][CH2:16][O:17][C:18]([CH3:19])=[O:20].[CH3:22][N:23]([CH3:24])[CH:25]=[O:26].[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[c:7]2[cH:8][cH:9][c:10]([I:11])[cH:12][c:13]2[NH:14]1.[OH2:21]>>N#Cc1ccc2c(c1)NC(=O)CCC2=O 22,22,22;;10-11-1.0,22-23-1.0,23-24-1.0,23-25-1.0;10-22-1.0,22-23-3.0
[Cs+:31].[Cs+:32].[NH2:21][C:22](=[O:23])[CH:24]1[CH2:25][CH2:26]1.[O:1]=[C:2]([NH:3][c:4]1[cH:5][c:6]([Cl:7])[n:8][cH:9][c:10]1[F:11])[c:12]1[c:13]([Cl:14])[cH:15][c:16]([Cl:17])[cH:18][c:19]1[Cl:20].[O:27]=[C:28]([O-:29])[O-:30]>>O=C(Nc1cc(NC(=O)C2CC2)ncc1F)c1c(Cl)cc(Cl)cc1Cl 21;;6-7-1.0;21-6-1.0
[CH3:1][C:2]1([CH3:3])[CH2:4][c:5]2[cH:6][c:7]([C:8](=[O:9])[OH:10])[cH:11][cH:12][c:13]2[NH:14][CH:15]1[c:16]1[cH:17][cH:18][cH:19][c:20]([Br:21])[cH:22]1.[CH3:23][CH:24]([CH3:25])[CH:26]1[CH2:27][O:28][C:29](=[O:30])[NH:31]1.[CH3:33][N:34]([CH3:35])[CH2:36][C:37](=[O:38])[OH:39].[ClH:32].[K+:44].[K+:45].[O:40]=[C:41]([O-:42])[O-:43]>>CC(C)C1COC(=O)N1c1cccc(C2Nc3ccc(C(=O)O)cc3CC2(C)C)c1 31;;20-21-1.0;20-31-1.0
[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH2:7][NH:8][c:9]2[n:10][c:11]3[cH:12][cH:13][c:14]([CH3:15])[cH:16][c:17]3[n:18][c:19]2[O:20][CH3:21])[c:22]([O:23][CH3:24])[cH:25]1.[O:26]=[C:27]([OH:28])[C:29]([F:30])([F:31])[F:32]>>COc1nc2cc(C)ccc2nc1N ;8;7-8-1.0;
[NH2:1][c:2]1[n:3][c:4]2[cH:5][cH:6][c:7]([O:8][c:9]3[cH:10][cH:11][cH:12][c:13]([C:14](=[O:15])[NH:16][c:17]4[cH:18][cH:19][cH:20][c:21]([C:22]([F:23])([F:24])[F:25])[cH:26]4)[cH:27]3)[c:28]([N+:29](=[O:30])[O-:31])[c:32]2[s:33]1.[O:34]=[C:35]([Cl:36])[CH:37]1[CH2:38][CH2:39]1>>O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2[N+](=O)[O-])c1 1;;35-36-1.0;1-35-1.0
[CH3:1][CH:2]1[CH2:3][CH2:4][CH:5]([C:6](=[O:7])[N:8]([c:9]2[cH:10][c:11]([C:12]#[C:13][C:14]([CH3:15])([CH3:16])[CH3:17])[s:18][c:19]2[C:20](=[O:21])[OH:22])[CH:23]2[CH2:24][CH2:25][CH:26]([O:27][c:28]3[n:29][cH:30][cH:31][c:32]([O:33][CH2:34][CH2:35][Si:36]([CH3:37])([CH3:38])[CH3:39])[n:40]3)[CH2:41][CH2:42]2)[CH2:43][CH2:44]1.[CH3:46][CH2:47][CH2:48][CH2:49][N+:50]([CH2:51][CH2:52][CH2:53][CH3:54])([CH2:55][CH2:56][CH2:57][CH3:58])[CH2:59][CH2:60][CH2:61][CH3:62].[F-:45]>>CC1CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(Oc3nccc(O)n3)CC2)CC1 ;33;33-34-1.0;
[CH3:27][I:28].[CH3:6][C:7]1([CH3:8])[CH2:9][CH2:10][CH2:11][C:12]([CH3:13])([CH3:14])[NH:15]1.[Li:1][CH2:2][CH2:3][CH2:4][CH3:5].[O:16]=[C:17]([OH:18])[c:19]1[cH:20][cH:21][cH:22][c:23]([Cl:24])[c:25]1[Cl:26]>>Cc1ccc(C(=O)O)c(Cl)c1Cl 22;;12-13-1.0;13-22-1.0
[CH3:1][CH2:2][CH2:3][S:4](=[O:5])(=[O:6])[NH:7][c:8]1[cH:9][cH:10][c:11]([F:12])[c:13]([C:14](=[O:15])[c:16]2[cH:17][nH:18][c:19]3[n:20][cH:21][c:22]([Br:23])[cH:24][c:25]23)[c:26]1[F:27].[K+:41].[K+:42].[O:37]=[C:38]([O-:39])[O-:40].[OH2:43].[OH:28][B:29]([OH:30])[c:31]1[cH:32][cH:33][cH:34][n:35][cH:36]1>>CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccnc4)cc23)c1F ;;22-23-1.0,29-31-1.0;22-31-1.0
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][n:9][cH:10][c:11]([NH2:12])[cH:13]2)[cH:14][c:15]1[Cl:16].[O:17]=[S:18](=[O:19])([Cl:20])[c:21]1[cH:22][cH:23][c:24]([F:25])[cH:26][cH:27]1>>N#Cc1ccc(-c2cncc(NS(=O)(=O)c3ccc(F)cc3)c2)cc1Cl 12;;18-20-1.0;12-18-1.0
[Al+3:2].[CH3:7][CH2:8][O:9][C:10](=[O:11])[c:12]1[cH:13][cH:14][cH:15][c:16](-[c:17]2[cH:18][cH:19][cH:20][c:21]3[n:22][c:23]([NH:24][c:25]4[cH:26][cH:27][c:28]([O:29][CH2:30][CH2:31][N:32]5[CH2:33][CH2:34][CH2:35][CH2:36]5)[cH:37][cH:38]4)[n:39][n:40]23)[cH:41]1.[H-:1].[H-:4].[H-:5].[H-:6].[Li+:3].[OH2:42]>>OCc1cccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)c1 ;10,10,11;10-11-2.0,10-9-1.0;10-11-1.0
[CH3:19][C:20]([CH3:21])([CH3:22])[O:23][C:24](=[O:25])[c:26]1[cH:27][cH:28][c:29]([F:30])[c:31]([N+:32](=[O:33])[O-:34])[cH:35]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH2:8][O:9][c:10]2[c:11]1[cH:12][c:13]([Cl:14])[c:15]([OH:16])[c:17]2[Cl:18].[K+:36].[K+:37].[O:38]=[C:39]([O-:40])[O-:41]>>CCOC(=O)C1CCOc2c1cc(Cl)c(Oc1ccc(C(=O)OC(C)(C)C)cc1[N+](=O)[O-])c2Cl 16;;29-30-1.0;16-29-1.0
[CH3:1][CH:2]([c:3]1[cH:4][cH:5][c:6]([B:7]2[O:8][C:9]([CH3:10])([CH3:11])[C:12]([CH3:13])([CH3:14])[O:15]2)[cH:16][cH:17]1)[N:18]1[CH2:19][CH2:20][C:21]([CH2:22][C:23]([CH3:24])([CH3:25])[OH:26])([c:27]2[cH:28][cH:29][c:30]([F:31])[cH:32][cH:33]2)[O:34][C:35]1=[O:36].[N:37]#[C:38][c:39]1[cH:40][n:41][c:42]([Cl:43])[cH:44][n:45]1>>CC(c1ccc(-c2cnc(C#N)cn2)cc1)N1CCC(CC(C)(C)O)(c2ccc(F)cc2)OC1=O ;;42-43-1.0,6-7-1.0;42-6-1.0
[CH3:1][CH:2]([CH3:3])[n:4]1[n:5][cH:6][n:7][c:8]1-[c:9]1[cH:10][n:11]2[c:12]([n:13]1)-[c:14]1[cH:15][n:16][c:17]([OH:18])[cH:19][c:20]1[O:21][CH2:22][CH2:23]2.[ClH:24].[NH2:25][CH2:26][C:27]([NH2:28])=[O:29]>>CC(C)n1ncnc1-c1cn2c(n1)-c1cnc(NCC(N)=O)cc1OCC2 25;;17-18-1.0;17-25-1.0
[CH3:1][C:2]([CH3:3])([OH:4])[CH2:5][N:6]([CH2:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[CH3:21][CH2:22][O:23][C:24](=[O:25])[CH:26]=[N+:27]=[N-:28]>>CCOC(=O)COC(C)(C)CN(Cc1ccccc1)Cc1ccccc1 4;26;26-27-2.0;26-4-1.0
[CH3:1][N:2]([CH3:3])[CH:4]=[O:5].[CH3:20][C:21]([CH3:22])([CH3:23])[Si:24]([CH3:25])([CH3:26])[Cl:27].[OH:6][CH2:7][c:8]1[cH:9][cH:10][c:11]([Br:12])[cH:13][cH:14]1.[cH:15]1[cH:16][nH:17][cH:18][n:19]1>>CC(C)(C)[Si](C)(C)OCc1ccc(Br)cc1 6;;24-27-1.0;24-6-1.0
[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([n:12]2[cH:13][n:14][c:15](-[c:16]3[cH:17][cH:18][c:19]([F:20])[cH:21][cH:22]3)[c:23]2-[c:24]2[cH:25][cH:26][n:27][cH:28][n:29]2)[CH2:30]1.[CH3:31][C:32]([CH3:33])([CH3:34])[O:35][C:36](=[O:37])[N:38]1[CH2:39][CH2:40][CH:41]([n:42]2[cH:43][n:44][c:45](-[c:46]3[cH:47][cH:48][c:49]([F:50])[cH:51][cH:52]3)[c:53]2-[c:54]2[cH:55][cH:56][n:57][c:58]([NH2:59])[n:60]2)[CH2:61]1.[CH3:62][C:63](=[O:64])[OH:65].[NH2:69][c:70]1[n:71][cH:72][cH:73][c:74](-[c:75]2[c:76](-[c:77]3[cH:78][cH:79][c:80]([F:81])[cH:82][cH:83]3)[n:84][cH:85][n:86]2[CH:87]2[CH2:88][CH2:89][NH:90][CH2:91]2)[n:92]1.[NH:66]=[CH:67][NH2:68]>>Fc1ccc(-c2ncn(C3CCNC3)c2-c2ccncn2)cc1 ;6,6,8;10-9-1.0,5-6-1.0,6-7-2.0,8-9-1.0;10-6-1.0
[CH3:1][CH2:2][NH:3][C:4](=[O:5])[c:6]1[n:7][o:8][c:9](-[c:10]2[cH:11][c:12]([CH2:13][CH:14]([CH3:15])[CH3:16])[c:17]([O:18][CH2:19][c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26][c:27]2[O:28][CH2:29][c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[c:36]1[I:37].[Na+:42].[Na+:43].[O:38]=[C:39]([O-:40])[O-:41].[O:44]=[CH:45][c:46]1[cH:47][cH:48][c:49]([B:50]([OH:51])[OH:52])[cH:53][cH:54]1>>CCNC(=O)c1noc(-c2cc(CC(C)C)c(OCc3ccccc3)cc2OCc2ccccc2)c1-c1ccc(C=O)cc1 ;;36-37-1.0,49-50-1.0;36-49-1.0
[CH3:1][CH:2]([OH:3])[C:4]([F:5])([F:6])[F:7].[H-:8].[Na+:9].[O:10]=[N+:11]([O-:12])[c:13]1[cH:14][cH:15][c:16]([Cl:17])[n:18][cH:19]1>>CC(Oc1ccc([N+](=O)[O-])cn1)C(F)(F)F 3;;16-17-1.0;16-3-1.0
[CH3:1][CH:2]([c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][c:9]1[Cl:10])[C:11]([OH:12])([c:13]1[cH:14][cH:15][c:16]2[o:17][c:18](=[O:19])[n:20]([CH3:21])[c:22]2[cH:23]1)[C:24]([F:25])([F:26])[F:27].[CH3:28][CH2:29][O:30][C:31](=[O:32])[c:33]1[cH:34][c:35]([B:36]([OH:37])[OH:38])[cH:39][cH:40][c:41]1[F:42]>>CCOC(=O)c1cc(-c2ccc(C(C)C(O)(c3ccc4oc(=O)n(C)c4c3)C(F)(F)F)c(Cl)c2)ccc1F ;;35-36-1.0,6-7-1.0;35-6-1.0
[CH3:1][O:2][c:3]1[cH:4][n:5](-[c:6]2[cH:7][cH:8][c:9]([I:10])[cH:11][c:12]2[F:13])[n:14][c:15](-[c:16]2[cH:17][cH:18][n:19][n:20]2-[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[c:27]1=[O:28].[CH3:29][C:30]1([CH3:31])[CH2:32][NH:33][C:34](=[O:35])[CH2:36]1.[K+:50].[K+:51].[K+:52].[NH2:37][CH:38]1[CH2:39][CH2:40][CH2:41][CH2:42][CH:43]1[NH2:44].[Na+:57].[O:45]=[P:46]([O-:47])([O-:48])[O-:49].[O:53]=[C:54]([O-:55])[OH:56]>>COc1cn(-c2ccc(N3CC(C)(C)CC3=O)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O 33;;10-9-1.0;33-9-1.0
[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([CH2:9][n:10]2[cH:11][cH:12][c:13]([N+:14](=[O:15])[O-:16])[n:17]2)[cH:18][cH:19]1.[Cl:22][Sn:23][Cl:24].[Na+:25].[Na+:26].[O:27]=[C:28]([O-:29])[O-:30].[OH2:20].[OH2:21]>>COC(=O)c1ccc(Cn2ccc(N)n2)cc1 ;14,14;14-15-2.0,14-16-1.0;
[Li:1][CH2:2][CH2:3][CH2:4][CH3:5].[O:11]=[C:12]([CH:13]1[CH2:14][CH2:15]1)[CH:16]1[CH2:17][CH2:18]1.[cH:6]1[cH:7][s:8][cH:9][n:10]1>>OC(c1nccs1)(C1CC1)C1CC1 9;11;11-12-2.0;11-12-1.0,12-9-1.0
[ClH:26].[Cs+:24].[Cs+:25].[O:1]=[C:2]([OH:3])[c:4]1[cH:5][s:6][c:7]([Br:8])[cH:9]1.[O:20]=[C:21]([O-:22])[O-:23].[OH:10][B:11]([OH:12])[c:13]1[cH:14][cH:15][c:16]([F:17])[n:18][cH:19]1>>O=C(O)c1csc(-c2ccc(F)nc2)c1 ;;11-13-1.0,7-8-1.0;13-7-1.0
[CH3:1][O:2][c:3]1[n:4][c:5]([CH3:6])[c:7]([NH:8][c:9]2[n:10][c:11]([Cl:12])[cH:13][n:14]([CH:15]([CH2:16][O:17][C:18](=[O:19])[O:20][c:21]3[cH:22][cH:23][c:24]([N+:25](=[O:26])[O-:27])[cH:28][cH:29]3)[CH:30]3[CH2:31][CH2:32]3)[c:33]2=[O:34])[cH:35][c:36]1[CH3:37].[CH3:38][CH2:39][O:40][c:41]1[n:42][c:43]([CH3:44])[c:45]([NH2:46])[cH:47][c:48]1[CH3:49].[CH3:60][CH2:61][N:62]([CH2:63][CH3:64])[CH2:65][CH3:66].[ClH:67].[OH:50][n:51]1[n:52][n:53][c:54]2[cH:55][cH:56][cH:57][cH:58][c:59]12>>CCOc1nc(C)c(NC(=O)OCC(C2CC2)n2cc(Cl)nc(Nc3cc(C)c(OC)nc3C)c2=O)cc1C 46;;18-19-2.0,18-20-1.0,20-21-1.0;18-20-2.0,18-46-1.0
[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]2[cH:8][c:9]([CH2:10][O:11][C:12]([CH3:13])=[O:14])[cH:15][c:16]([N+:17](=[O:18])[O-:19])[c:20]2[n:21]1[C:22](=[O:23])[O:24][C:25]([CH3:26])([CH3:27])[CH3:28].[ClH:29]>>COC(=O)c1cc2cc(COC(C)=O)cc([N+](=O)[O-])c2[nH]1 ;21;21-22-1.0;
[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([O:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[c:16]([O:17][CH2:18][c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[c:25]([O:26][CH2:27][c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[cH:34]1.[K+:36].[OH-:35].[OH2:37]>>O=C(O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1 ;2;1-2-1.0;
[CH3:28][CH2:29][CH:30]([Br:31])[CH2:32][CH3:33].[CH3:3][S:4][CH2:5][C:6]1([CH3:7])[CH2:8][CH:9]([c:10]2[cH:11][cH:12][cH:13][c:14]([Cl:15])[cH:16]2)[CH:17]([c:18]2[cH:19][cH:20][c:21]([Cl:22])[cH:23][cH:24]2)[NH:25][C:26]1=[O:27].[H-:2].[Na+:1]>>CCC(CC)N1C(=O)C(C)(CSC)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1 25;;30-31-1.0;25-30-1.0
[CH3:10][c:11]1[n:12][c:13](-[n:14]2[cH:15][cH:16][c:17]([OH:18])[cH:19][c:20]2=[O:21])[s:22][c:23]1[C:24](=[O:25])[OH:26].[NH2:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([F:7])[cH:8][cH:9]1>>Cc1nc(-n2ccc(O)cc2=O)sc1C(=O)NCc1ccc(F)cc1 1;;24-26-1.0;1-24-1.0
[CH3:1][N:2]([CH3:3])[CH:4]=[O:5].[Cl:13][CH2:14][CH2:15][CH2:16][CH2:17][Br:18].[K+:23].[K+:24].[O:19]=[C:20]([O-:21])[O-:22].[OH:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>ClCCCCOc1ccccn1 6;;17-18-1.0;17-6-1.0
[CH3:16][N:17]([CH3:18])[S:19](=[O:20])(=[O:21])[CH2:22][c:23]1[cH:24][cH:25][cH:26][c:27]([NH2:28])[cH:29]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[cH:10][c:11]([Cl:12])[n:13][cH:14][n:15]1>>COc1ccccc1-c1cc(Nc2cccc(CS(=O)(=O)N(C)C)c2)ncn1 28;;11-12-1.0;11-28-1.0
[CH3:1][CH:2]1[CH2:3][N:4]([S:5](=[O:6])(=[O:7])[c:8]2[cH:9][n:10][c:11]([Cl:12])[s:13]2)[CH2:14][CH2:15][N:16]1[c:17]1[n:18][cH:19][c:20]([C:21]([OH:22])([C:23]([F:24])([F:25])[F:26])[C:27]([F:28])([F:29])[F:30])[cH:31][n:32]1.[NH4+:34].[OH-:33]>>CC1CN(S(=O)(=O)c2cnc(N)s2)CCN1c1ncc(C(O)(C(F)(F)F)C(F)(F)F)cn1 34,34;;11-12-1.0;11-34-1.0
[CH3:5][c:6]1[n:7][c:8]([NH2:9])[cH:10][cH:11][c:12]1[Br:13].[Na+:16].[O:1]=[N+:2]([O-:3])[OH:4].[OH-:15].[OH2:14]>>Cc1nc(N)c([N+](=O)[O-])cc1Br 10;;2-4-1.0;10-2-1.0
[Br:10][CH2:11][CH2:12][CH2:13][Br:14].[Cs+:19].[Cs+:20].[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([OH:7])[cH:8][cH:9]1.[O:15]=[C:16]([O-:17])[O-:18]>>N#Cc1ccc(OCCCBr)cc1 7;;10-11-1.0;11-7-1.0
[CH3:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C:8]([CH3:9])([CH3:10])[CH2:11][CH:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][c:18]1[NH2:19])[NH:20]2.[O:27]=[S:28](=[O:29])([Cl:30])[c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1.[cH:21]1[cH:22][cH:23][n:24][cH:25][cH:26]1>>Cc1ccc2c(c1)C(C)(C)CC(c1ccccc1NS(=O)(=O)c1ccccc1)N2 19;;28-30-1.0;19-28-1.0
[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][n:7][n:8]2[cH:9][cH:10][c:11]([CH2:12][O:13][Si:14]([CH3:15])([CH3:16])[C:17]([CH3:18])([CH3:19])[CH3:20])[cH:21][c:22]12.[CH3:24][CH2:25][CH2:26][CH2:27][N+:28]([CH2:29][CH2:30][CH2:31][CH3:32])([CH2:33][CH2:34][CH2:35][CH3:36])[CH2:37][CH2:38][CH2:39][CH3:40].[CH3:41][CH2:42][O:43][C:44]([CH3:45])=[O:46].[F-:23]>>COC(=O)c1cnn2ccc(CO)cc12 ;13;13-14-1.0;
[CH3:11][C:12]([CH3:13])([CH3:14])[O:15][C:16](=[O:17])[NH:18][NH2:19].[CH3:20][C:21](=[O:22])[OH:23].[CH3:24][C:25](=[O:26])[O:27][BH-:28]([O:29][C:30]([CH3:31])=[O:32])[O:33][C:34]([CH3:35])=[O:36].[Na+:37].[O:1]=[CH:2][c:3]1[cH:4][c:5]([Cl:6])[cH:7][cH:8][c:9]1[OH:10]>>CC(C)(C)OC(=O)NNCc1cc(Cl)ccc1O 19;2;1-2-2.0;19-2-1.0
[O:1]=[C:2]1[c:3]2[cH:4][cH:5][cH:6][n:7][c:8]2[CH:9]([OH:10])[N:11]1[c:12]1[cH:13][n:14][n:15]([CH2:16][C:17]([F:18])([F:19])[F:20])[cH:21]1.[O:22]=[C:23]([O:24][OH:25])[c:26]1[cH:27][cH:28][cH:29][c:30]([Cl:31])[cH:32]1>>O=C1c2ccc[n+]([O-])c2C(O)N1c1cnn(CC(F)(F)F)c1 ;;22-23-2.0;22-7-1.0
[CH3:1][OH:2].[CH3:5][C:6](=[O:7])[O:8][CH2:9][C:10]([CH2:11][c:12]1[n:13][cH:14][cH:15][nH:16]1)([CH2:17][c:18]1[n:19][cH:20][cH:21][nH:22]1)[CH2:23][N:24]([CH2:25][c:26]1[cH:27][cH:28][c:29]([CH2:30][N:31]2[CH2:32][CH2:33][C:34]3([CH2:35][CH2:36][N:37]([CH:38]4[CH2:39][CH2:40][CH2:41][CH2:42][CH2:43]4)[CH2:44][CH2:45]3)[CH2:46]2)[cH:47][cH:48]1)[C:49]([CH3:50])=[O:51].[K+:4].[OH-:3]>>OCC(CNCc1ccc(CN2CCC3(CCN(C4CCCCC4)CC3)C2)cc1)(Cc1ncc[nH]1)Cc1ncc[nH]1 ;24,8;24-49-1.0,6-8-1.0;
[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]2[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][c:14]2[n:15]([CH2:16][CH2:17][N:18]2[CH2:19][CH2:20][CH:21]([N:22]([CH2:23][c:24]3[cH:25][cH:26][c:27]4[c:28]([cH:29]3)[O:30][CH2:31][CH2:32][O:33]4)[C:34](=[O:35])[O:36][C:37]([CH3:38])([CH3:39])[CH3:40])[CH2:41][CH2:42]2)[c:43]1=[O:44].[O:45]=[C:46]([OH:47])[C:48]([F:49])([F:50])[F:51]>>COC(=O)c1cc2ccc(OC)cc2n(CCN2CCC(NCc3ccc4c(c3)OCCO4)CC2)c1=O ;22;22-34-1.0;
[BH4-:29].[CH3:1][CH:2]([CH2:3][c:4]1[cH:5][cH:6][c:7]([O:8][CH2:9][c:10]2[cH:11][c:12]([Cl:13])[cH:14][c:15]3[c:16]2[O:17][C:18]([CH3:19])([CH3:20])[C:21]3=[O:22])[c:23]([F:24])[cH:25]1)[C:26](=[O:27])[OH:28].[Na+:30].[OH2:31]>>CC(Cc1ccc(OCc2cc(Cl)cc3c2OC(C)(C)C3O)c(F)c1)C(=O)O ;21,22;21-22-2.0;21-22-1.0
[CH3:17][CH2:18][N:19]([CH:20]([CH3:21])[CH3:22])[CH:23]([CH3:24])[CH3:25].[CH3:26][CH2:27][O:28][CH2:29][CH3:30].[Cl:1][c:2]1[cH:3][c:4]([Cl:5])[n:6][cH:7][n:8]1.[NH2:9][c:10]1[cH:11][cH:12][cH:13][c:14]([Br:15])[cH:16]1>>Clc1cc(Nc2cccc(Br)c2)ncn1 9;;1-2-1.0;2-9-1.0
[CH3:37][CH2:38][N:39]([CH:40]([CH3:41])[CH3:42])[CH:43]([CH3:44])[CH3:45].[ClH:31].[N:1]#[C:2][c:3]1[c:4]([Cl:5])[n:6][c:7]([S:8][CH2:9][c:10]2[cH:11][s:12][c:13](-[c:14]3[cH:15][cH:16][c:17]([Cl:18])[cH:19][cH:20]3)[n:21]2)[c:22]([C:23]#[N:24])[c:25]1-[c:26]1[cH:27][n:28][cH:29][s:30]1.[OH:32][CH:33]1[CH2:34][NH:35][CH2:36]1>>N#Cc1c(SCc2csc(-c3ccc(Cl)cc3)n2)nc(N2CC(O)C2)c(C#N)c1-c1cncs1 35;;4-5-1.0;35-4-1.0
